ranking_risco,id_municipio,nome_municipio,sigla_uf,nome_regiao,taxa_alfabetizacao,meta_alfabetizacao_2024,atingiu_meta,probabilidade_prevista_atingir_meta,gap_ate_meta_pp
339,1504000,Limoeiro do Ajuru,PA,Norte,47.82,52.92,0,0.1505,5.1
340,2931806,Tremedal,BA,Nordeste,42.86,54.5,0,0.1508,11.64
341,3304144,Queimados,RJ,Sudeste,37.63,44.56,0,0.1511,6.93
342,2901304,Andaraí,BA,Nordeste,47.79,50.48,0,0.1513,2.69
343,2509057,Marcação,PB,Nordeste,22.15,70.7,0,0.1513,48.55
344,2902500,Baianópolis,BA,Nordeste,35.92,46.14,0,0.1519,10.22
345,2105476,Jenipapo dos Vieiras,MA,Nordeste,69.39,52.45,1,0.1523,-16.94
346,2929750,Saubara,BA,Nordeste,52.63,49.07,1,0.1524,-3.56
347,1501709,Bragança,PA,Norte,37.0,48.67,0,0.1525,11.67
348,2926509,Ribeira do Amparo,BA,Nordeste,33.95,35.87,0,0.1525,1.92
349,1501204,Baião,PA,Norte,38.16,34.71,1,0.1526,-3.45
350,2921005,Mata de São João,BA,Nordeste,56.92,58.32,0,0.1529,1.4
351,2911659,Guajeru,BA,Nordeste,36.78,36.33,1,0.1531,-0.45
352,2920809,Marcionílio Souza,BA,Nordeste,18.57,28.29,0,0.1532,9.72
353,2412005,São Gonçalo do Amarante,RN,Nordeste,33.42,56.91,0,0.1534,23.49
354,2112407,Turiaçu,MA,Nordeste,64.42,46.7,1,0.1535,-17.72
355,1500602,Altamira,PA,Norte,45.32,52.09,0,0.1536,6.77
356,2907301,Castro Alves,BA,Nordeste,30.54,49.79,0,0.1536,19.25
357,4300604,Alvorada,RS,Sul,36.2,52.0,0,0.1544,15.8
358,1504406,Marapanim,PA,Norte,45.42,35.89,1,0.1544,-9.53
359,2903276,Barrocas,BA,Nordeste,46.15,48.11,0,0.1549,1.96
360,1506005,Prainha,PA,Norte,43.28,61.1,0,0.1551,17.82
361,2908507,Conceição do Jacuípe,BA,Nordeste,37.5,41.12,0,0.1553,3.62
362,2919058,Lajedo do Tabocal,BA,Nordeste,43.1,59.2,0,0.1554,16.1
363,1502905,Curuçá,PA,Norte,33.48,37.86,0,0.1555,4.38
364,2100105,Afonso Cunha,MA,Nordeste,93.1,73.36,1,0.1556,-19.74
365,2805000,Pedra Mole,SE,Nordeste,47.76,52.91,0,0.1557,5.15
366,1504976,Nova Ipixuna,PA,Norte,52.55,50.09,1,0.1558,-2.46
367,2901106,Amélia Rodrigues,BA,Nordeste,47.14,44.02,1,0.156,-3.12
368,2513703,Santa Rita,PB,Nordeste,39.39,47.0,0,0.156,7.61
369,2913101,Ibititá,BA,Nordeste,28.0,33.31,0,0.1563,5.31
370,4323002,Viamão,RS,Sul,36.7,62.36,0,0.1564,25.66
371,2931608,Teolândia,BA,Nordeste,44.76,52.65,0,0.1565,7.89
372,3300209,Araruama,RJ,Sudeste,55.89,55.66,1,0.1567,-0.23
373,2911253,Gavião,BA,Nordeste,47.37,63.7,0,0.1574,16.33
374,4314787,Ponte Preta,RS,Sul,57.9,63.31,0,0.1576,5.41
375,2904803,Caatiba,BA,Nordeste,50.0,53.62,0,0.1577,3.62
376,2922755,Nova Ibiá,BA,Nordeste,48.98,55.22,0,0.1578,6.24
377,2928950,São Domingos,BA,Nordeste,52.94,32.49,1,0.1578,-20.45
378,2922730,Nova Fátima,BA,Nordeste,31.91,52.21,0,0.1582,20.3
379,1507003,Santo Antônio do Tauá,PA,Norte,31.66,32.94,0,0.1582,1.28
380,2802908,Itabaiana,SE,Nordeste,40.82,33.84,1,0.1587,-6.98
381,2910008,Dário Meira,BA,Nordeste,41.07,44.31,0,0.1589,3.24
382,1505031,Novo Progresso,PA,Norte,56.8,64.5,0,0.1594,7.7
383,2923605,Paramirim,BA,Nordeste,48.94,52.28,0,0.1596,3.34
384,2926103,Retirolândia,BA,Nordeste,23.58,25.46,0,0.1597,1.88
385,2929008,São Félix,BA,Nordeste,31.33,39.05,0,0.1601,7.72
386,2911204,Gandu,BA,Nordeste,47.2,40.16,1,0.1601,-7.04
387,1501956,Cachoeira do Piriá,PA,Norte,52.04,53.0,0,0.1607,0.96
388,2414803,Vera Cruz,RN,Nordeste,43.56,62.26,0,0.1612,18.7
389,2932804,Utinga,BA,Nordeste,33.04,40.69,0,0.1613,7.65
390,1503705,Itupiranga,PA,Norte,44.08,48.62,0,0.1616,4.54
391,2903805,Boa Vista do Tupim,BA,Nordeste,32.14,40.29,0,0.1618,8.15
392,2919157,Lapão,BA,Nordeste,25.25,32.3,0,0.162,7.05
393,2404606,Ielmo Marinho,RN,Nordeste,30.36,47.4,0,0.1621,17.04
394,1504208,Marabá,PA,Norte,50.68,56.17,0,0.1622,5.49
395,2912806,Ibirapuã,BA,Nordeste,37.84,63.71,0,0.1623,25.87
396,1501758,Brejo Grande do Araguaia,PA,Norte,75.7,64.62,1,0.1625,-11.08
397,2906857,Capela do Alto Alegre,BA,Nordeste,45.45,42.56,1,0.1625,-2.89
398,2906105,Canápolis,BA,Nordeste,29.55,43.85,0,0.1626,14.3
399,1504455,Medicilândia,PA,Norte,48.44,54.08,0,0.1628,5.64
400,2903102,Barra do Rocha,BA,Nordeste,39.62,44.61,0,0.1629,4.99
401,2924504,Pindaí,BA,Nordeste,38.33,72.46,0,0.1632,34.13
402,1505502,Paragominas,PA,Norte,56.72,65.34,0,0.1635,8.62
403,1508035,Tracuateua,PA,Norte,37.16,53.63,0,0.1638,16.47
404,2917359,Jaborandi,BA,Nordeste,43.16,47.06,0,0.1638,3.9
405,1507409,São Francisco do Pará,PA,Norte,37.44,43.6,0,0.1639,6.16
406,2922003,Mucuri,BA,Nordeste,47.96,54.16,0,0.1641,6.2
407,2906600,Candiba,BA,Nordeste,41.67,52.13,0,0.1641,10.46
408,2913002,Ibitiara,BA,Nordeste,37.36,65.11,0,0.1642,27.75
409,1507102,São Caetano de Odivelas,PA,Norte,69.85,40.26,1,0.1644,-29.59
410,2926004,Remanso,BA,Nordeste,35.26,32.32,1,0.1645,-2.94
411,2913408,Igaporã,BA,Nordeste,42.57,60.96,0,0.1646,18.39
412,1503309,Igarapé-Miri,PA,Norte,41.34,43.33,0,0.1648,1.99
413,1502301,Capitão Poço,PA,Norte,48.98,55.77,0,0.1649,6.79
414,2914406,Iraquara,BA,Nordeste,44.24,45.26,0,0.165,1.02
415,2903300,Barro Preto,BA,Nordeste,24.72,45.64,0,0.1653,20.92
416,1507151,São Domingos do Araguaia,PA,Norte,40.37,51.56,0,0.1654,11.19
417,3302270,Japeri,RJ,Sudeste,36.88,45.46,0,0.1657,8.58
418,2401206,Arês,RN,Nordeste,31.22,31.97,0,0.1658,0.75
419,2921609,Morpará,BA,Nordeste,28.89,38.78,0,0.1658,9.89
420,1504109,Magalhães Barata,PA,Norte,60.05,58.32,1,0.1659,-1.73
421,4315602,Rio Grande,RS,Sul,43.6,58.45,0,0.1663,14.85
422,2912400,Ibipeba,BA,Nordeste,36.88,36.9,0,0.1663,0.02
423,1502202,Capanema,PA,Norte,59.24,64.97,0,0.1668,5.73
424,2925956,Rafael Jambeiro,BA,Nordeste,33.53,53.58,0,0.1669,20.05
425,1501451,Belterra,PA,Norte,57.61,63.83,0,0.1671,6.22
426,2905305,Cafarnaum,BA,Nordeste,30.37,28.79,1,0.1671,-1.58
427,2911907,Iaçu,BA,Nordeste,28.52,30.13,0,0.1672,1.61
428,3302007,Itaguaí,RJ,Sudeste,41.61,48.08,0,0.1678,6.47
429,1503804,Jacundá,PA,Norte,37.87,46.69,0,0.1678,8.82
430,3301900,Itaboraí,RJ,Sudeste,50.45,56.04,0,0.1681,5.59
431,4309209,Gravataí,RS,Sul,40.5,66.33,0,0.1681,25.83
432,3303906,Petrópolis,RJ,Sudeste,64.81,65.4,0,0.1683,0.59
433,3302858,Mesquita,RJ,Sudeste,35.09,44.32,0,0.1683,9.23
434,2930303,Serra Dourada,BA,Nordeste,33.09,36.13,0,0.1685,3.04
435,3303302,Niterói,RJ,Sudeste,51.2,56.56,0,0.1685,5.36
436,2909604,Crisópolis,BA,Nordeste,43.05,55.2,0,0.1685,12.15
437,2902609,Baixa Grande,BA,Nordeste,36.78,42.94,0,0.1687,6.16
438,1503457,Ipixuna do Pará,PA,Norte,42.95,46.0,0,0.1688,3.05
439,4318705,São Leopoldo,RS,Sul,37.5,60.83,0,0.169,23.33
440,2930808,Souto Soares,BA,Nordeste,31.82,32.71,0,0.1693,0.89
441,2413201,Senador Georgino Avelino,RN,Nordeste,27.46,31.11,0,0.1693,3.65
442,1504059,Mãe do Rio,PA,Norte,46.97,51.07,0,0.1694,4.1
443,2904050,Bonito,BA,Nordeste,34.0,46.43,0,0.1695,12.43
444,2906709,Cândido Sales,BA,Nordeste,30.86,44.57,0,0.1701,13.71
445,4304663,Capão do Leão,RS,Sul,29.8,53.81,0,0.1702,24.01
446,2415008,Vila Flor,RN,Nordeste,39.06,26.43,1,0.1702,-12.63
447,2926301,Riachão do Jacuípe,BA,Nordeste,38.37,44.85,0,0.1706,6.48
448,2500304,Alagoa Grande,PB,Nordeste,28.48,38.31,0,0.1707,9.83
449,3306008,Três Rios,RJ,Sudeste,51.43,57.88,0,0.1709,6.45
450,2911501,Gongogi,BA,Nordeste,50.0,34.92,1,0.1709,-15.08
451,1502152,Canaã dos Carajás,PA,Norte,65.12,65.05,1,0.1711,-0.07
452,2915601,Itamaraju,BA,Nordeste,37.41,49.84,0,0.1714,12.43
453,2910776,Feira da Mata,BA,Nordeste,45.45,59.76,0,0.1716,14.31
454,2932408,Uibaí,BA,Nordeste,27.71,40.0,0,0.1718,12.29
455,2707909,Santa Luzia do Norte,AL,Nordeste,38.52,38.86,0,0.1719,0.34
456,2414209,Tibau do Sul,RN,Nordeste,24.98,24.51,1,0.1719,-0.47
457,2929255,São Gabriel,BA,Nordeste,33.54,40.09,0,0.1719,6.55
458,3305554,Seropédica,RJ,Sudeste,50.53,51.95,0,0.1722,1.42
459,1500404,Alenquer,PA,Norte,35.0,43.05,0,0.1722,8.05
460,1506500,Santa Isabel do Pará,PA,Norte,34.18,46.98,0,0.1723,12.8
461,2915007,Itaeté,BA,Nordeste,45.45,47.43,0,0.1724,1.98
462,2905008,Caculé,BA,Nordeste,47.96,56.48,0,0.1728,8.52
463,2106359,Marajá do Sena,MA,Nordeste,39.77,80.0,0,0.1729,40.23
464,1502764,Cumaru do Norte,PA,Norte,45.2,55.05,0,0.173,9.85
465,1503408,Inhangapi,PA,Norte,45.41,29.0,1,0.1732,-16.41
466,1505536,Parauapebas,PA,Norte,49.49,58.58,0,0.1732,9.09
467,2933000,Valente,BA,Nordeste,37.25,39.21,0,0.1735,1.96
468,1508159,Uruará,PA,Norte,60.84,67.88,0,0.1747,7.04
469,4321329,Taquaruçu do Sul,RS,Sul,82.9,80.0,1,0.1749,-2.9
470,1711902,Lagoa da Confusão,TO,Norte,35.66,33.23,1,0.1753,-2.43
471,3305505,Saquarema,RJ,Sudeste,62.51,66.24,0,0.1754,3.73
472,2207793,Pau D'Arco do Piauí,PI,Nordeste,51.85,80.0,0,0.1754,28.15
473,2930006,Sebastião Laranjeiras,BA,Nordeste,42.37,62.51,0,0.1758,20.14
474,2927804,Santa Cruz da Vitória,BA,Nordeste,37.04,50.76,0,0.1761,13.72
475,1500958,Aurora do Pará,PA,Norte,55.54,40.81,1,0.1761,-14.73
476,1503903,Juruti,PA,Norte,50.25,54.21,0,0.1765,3.96
477,3300100,Angra dos Reis,RJ,Sudeste,60.8,60.82,0,0.1768,0.02
478,4320008,Sapucaia do Sul,RS,Sul,47.9,62.6,0,0.177,14.7
479,3302403,Macaé,RJ,Sudeste,59.46,63.19,0,0.1772,3.73
480,1506351,Santa Bárbara do Pará,PA,Norte,46.35,44.15,1,0.1772,-2.2
481,4316907,Santa Maria,RS,Sul,40.3,67.72,0,0.1775,27.42
482,2414407,Touros,RN,Nordeste,38.9,31.91,1,0.1776,-6.99
483,3304524,Rio das Ostras,RJ,Sudeste,68.67,68.13,1,0.1777,-0.54
484,1505486,Pacajá,PA,Norte,45.49,43.87,1,0.1777,-1.62
485,1504307,Maracanã,PA,Norte,47.51,69.99,0,0.1778,22.48
486,2912509,Ibipitanga,BA,Nordeste,46.81,49.93,0,0.178,3.12
487,2800605,Barra dos Coqueiros,SE,Nordeste,28.1,29.32,0,0.1781,1.22
488,1503200,Igarapé-Açu,PA,Norte,45.59,39.7,1,0.1782,-5.89
489,1505437,Ourilândia do Norte,PA,Norte,53.11,53.81,0,0.1787,0.7
490,3303203,Nilópolis,RJ,Sudeste,47.32,50.1,0,0.1791,2.78
491,1715259,Novo Jardim,TO,Norte,61.24,29.51,1,0.1798,-31.73
492,2504603,Conde,PB,Nordeste,69.48,65.28,1,0.1799,-4.2
493,1505064,Novo Repartimento,PA,Norte,47.88,59.65,0,0.1799,11.77
494,2800506,Areia Branca,SE,Nordeste,44.81,34.29,1,0.1801,-10.52
495,2918704,Lafaiete Coutinho,BA,Nordeste,56.52,69.64,0,0.1803,13.12
496,2501807,Bayeux,PB,Nordeste,38.08,40.74,0,0.1804,2.66
497,1706001,Couto Magalhães,TO,Norte,49.04,53.39,0,0.1805,4.35
498,1720200,São Miguel do Tocantins,TO,Norte,36.9,34.18,1,0.1807,-2.72
499,1505551,Pau D'Arco,PA,Norte,48.91,55.49,0,0.1807,6.58
500,1709005,Goiatins,TO,Norte,38.49,18.74,1,0.1807,-19.75
501,1506203,Salinópolis,PA,Norte,50.44,49.14,1,0.1807,-1.3
502,2904605,Brumado,BA,Nordeste,42.15,57.7,0,0.181,15.55
503,1502004,Cachoeira do Arari,PA,Norte,35.33,56.72,0,0.181,21.39
504,2918605,Jussiape,BA,Nordeste,33.33,39.08,0,0.1814,5.75
505,2923209,Oliveira dos Brejinhos,BA,Nordeste,39.29,44.58,0,0.1828,5.29
506,1501600,Bonito,PA,Norte,32.2,43.59,0,0.1829,11.39
507,1504802,Monte Alegre,PA,Norte,46.69,58.27,0,0.183,11.58
508,1507805,Senador José Porfírio,PA,Norte,35.9,40.12,0,0.1833,4.22
509,2904100,Boquira,BA,Nordeste,32.0,45.8,0,0.1835,13.8
510,1505601,Peixe-Boi,PA,Norte,84.31,58.11,1,0.1835,-26.2
511,1508209,Vigia,PA,Norte,37.71,36.87,1,0.1837,-0.84
512,2508604,Lucena,PB,Nordeste,44.96,52.54,0,0.1839,7.58
513,2918902,Lajedão,BA,Nordeste,48.28,61.97,0,0.1839,13.69
514,2922805,Nova Itarana,BA,Nordeste,34.65,39.89,0,0.1842,5.24
515,1506807,Santarém,PA,Norte,51.29,59.08,0,0.1843,7.79
516,4304622,Capão Bonito do Sul,RS,Sul,60.0,58.18,1,0.1847,-1.82
517,2918357,João Dourado,BA,Nordeste,53.15,41.43,1,0.1848,-11.72
518,2903235,Barro Alto,BA,Nordeste,29.75,31.51,0,0.185,1.76
519,1506187,Rondon do Pará,PA,Norte,68.8,63.45,1,0.1851,-5.35
520,2931400,Teodoro Sampaio,BA,Nordeste,30.56,47.18,0,0.1851,16.62
521,2924306,Piatã,BA,Nordeste,45.33,48.21,0,0.1852,2.88
522,2922706,Nova Canaã,BA,Nordeste,50.0,36.6,1,0.1852,-13.4
523,1507474,São João de Pirabas,PA,Norte,40.76,36.94,1,0.1853,-3.82
524,3104403,Argirita,MG,Sudeste,89.33,59.26,1,0.1855,-30.07
525,1500347,Água Azul do Norte,PA,Norte,51.4,34.94,1,0.1857,-16.46
526,1707702,Filadélfia,TO,Norte,12.63,18.04,0,0.1866,5.41
527,1506583,Santa Maria das Barreiras,PA,Norte,42.45,58.01,0,0.1871,15.56
528,3306305,Volta Redonda,RJ,Sudeste,63.25,63.41,0,0.1872,0.16
529,2904001,Boninal,BA,Nordeste,48.96,50.69,0,0.1873,1.73
530,1505106,Óbidos,PA,Norte,53.98,53.94,1,0.1874,-0.04
531,3305208,São Pedro da Aldeia,RJ,Sudeste,55.74,60.17,0,0.1878,4.43
532,2802205,Feira Nova,SE,Nordeste,26.0,36.69,0,0.1881,10.69
533,2920452,Mansidão,BA,Nordeste,37.29,37.76,0,0.1882,0.47
534,2912004,Ibiassucê,BA,Nordeste,61.19,67.46,0,0.1885,6.27
535,4303103,Cachoeirinha,RS,Sul,40.5,61.68,0,0.1885,21.18
536,1500131,Abel Figueiredo,PA,Norte,54.88,63.15,0,0.1887,8.27
537,2929701,Sátiro Dias,BA,Nordeste,30.68,22.02,1,0.1887,-8.66
538,2903508,Belo Campo,BA,Nordeste,33.06,52.89,0,0.1888,19.83
539,2801405,Carira,SE,Nordeste,34.24,40.4,0,0.1888,6.16
540,2924900,Planaltino,BA,Nordeste,42.86,58.12,0,0.1889,15.26
541,2914208,Irajuba,BA,Nordeste,65.38,46.57,1,0.1891,-18.81
542,2913507,Iguaí,BA,Nordeste,31.48,54.55,0,0.1899,23.07
543,4317301,Santa Vitória do Palmar,RS,Sul,46.0,59.99,0,0.1902,13.99
544,2804805,Nossa Senhora do Socorro,SE,Nordeste,29.82,26.93,1,0.1904,-2.89
545,1508001,Tomé-Açu,PA,Norte,49.49,53.23,0,0.1904,3.74
546,1500107,Abaetetuba,PA,Norte,35.85,46.03,0,0.1904,10.18
547,1500859,Anapu,PA,Norte,48.45,53.88,0,0.1905,5.43
548,2921807,Mortugaba,BA,Nordeste,60.0,70.74,0,0.1908,10.74
549,2403251,Parnamirim,RN,Nordeste,35.27,50.04,0,0.191,14.77
550,1506138,Redenção,PA,Norte,58.25,59.2,0,0.1912,0.95
551,1504422,Marituba,PA,Norte,48.97,61.1,0,0.1915,12.13
552,2910206,Dom Macedo Costa,BA,Nordeste,52.38,80.0,0,0.1917,27.62
553,2401453,Baraúna,RN,Nordeste,44.48,38.99,1,0.1917,-5.49
554,2926707,Rio de Contas,BA,Nordeste,55.74,55.31,1,0.1919,-0.43
555,2911600,Governador Mangabeira,BA,Nordeste,29.08,43.51,0,0.1922,14.43
556,1600501,Oiapoque,AP,Norte,21.03,33.3,0,0.1924,12.27
557,3300308,Barra do Piraí,RJ,Sudeste,48.01,50.89,0,0.1929,2.88
558,3301850,Guapimirim,RJ,Sudeste,47.75,55.1,0,0.1932,7.35
559,1501501,Benevides,PA,Norte,65.28,63.8,1,0.1946,-1.48
560,2800308,Aracaju,SE,Nordeste,44.28,36.8,1,0.1947,-7.48
561,2705408,Monteirópolis,AL,Nordeste,31.11,42.02,0,0.1951,10.91
562,2931301,Tapiramutá,BA,Nordeste,41.82,39.97,1,0.1953,-1.85
563,2607406,Itacuruba,PE,Nordeste,48.57,67.28,0,0.1954,18.71
564,3303401,Nova Friburgo,RJ,Sudeste,68.84,67.69,1,0.1958,-1.15
565,2903953,Bom Jesus da Serra,BA,Nordeste,24.44,47.9,0,0.1958,23.46
566,1717800,Ponte Alta do Bom Jesus,TO,Norte,44.56,15.03,1,0.1961,-29.53
567,2408953,Rio do Fogo,RN,Nordeste,31.56,21.44,1,0.1961,-10.12
568,2501609,Barra de Santa Rosa,PB,Nordeste,45.83,60.31,0,0.1962,14.48
569,5006358,Paranhos,MS,Centro-Oeste,66.43,50.56,1,0.1963,-15.87
570,3300233,Armação dos Búzios,RJ,Sudeste,68.56,69.27,0,0.1967,0.71
571,1508407,Xinguara,PA,Norte,49.27,54.82,0,0.1968,5.55
572,3305000,São João da Barra,RJ,Sudeste,58.22,56.73,1,0.197,-1.49
573,2403756,Fernando Pedroza,RN,Nordeste,62.51,39.77,1,0.197,-22.74
574,2917409,Jacaraci,BA,Nordeste,56.86,66.43,0,0.1973,9.57
575,4301602,Bagé,RS,Sul,43.3,64.98,0,0.1973,21.68
576,2927903,Santa Inês,BA,Nordeste,47.31,52.67,0,0.1973,5.36
577,2603926,Carnaubeira da Penha,PE,Nordeste,100.0,80.0,1,0.1973,-20.0
578,2413300,Serra de São Bento,RN,Nordeste,42.09,34.12,1,0.1973,-7.97
579,1508084,Tucumã,PA,Norte,48.54,62.31,0,0.1976,13.77
580,3306206,Vassouras,RJ,Sudeste,60.33,67.8,0,0.1977,7.47
581,1504901,Muaná,PA,Norte,33.63,42.83,0,0.1978,9.2
582,2507101,Itapororoca,PB,Nordeste,84.21,73.05,1,0.1978,-11.16
583,2407104,Macaíba,RN,Nordeste,30.44,36.28,0,0.198,5.84
584,1700301,Aguiarnópolis,TO,Norte,40.89,32.42,1,0.198,-8.47
585,1504950,Nova Esperança do Piriá,PA,Norte,50.02,42.35,1,0.1981,-7.67
586,1501576,Bom Jesus do Tocantins,PA,Norte,51.82,61.74,0,0.1986,9.92
587,1503507,Irituia,PA,Norte,49.64,50.89,0,0.1987,1.25
588,4301636,Balneário Pinhal,RS,Sul,43.6,61.97,0,0.1989,18.37
589,4318309,São Gabriel,RS,Sul,39.1,64.25,0,0.1991,25.15
590,1302801,Maraã,AM,Norte,52.0,28.09,1,0.1991,-23.91
591,1600303,Macapá,AP,Norte,44.85,49.2,0,0.1992,4.35
592,1718501,Recursolândia,TO,Norte,50.29,8.25,1,0.2006,-42.04
593,2919702,Macarani,BA,Nordeste,44.74,54.13,0,0.2006,9.39
594,2110807,São Félix de Balsas,MA,Nordeste,44.69,49.59,0,0.2006,4.9
595,1505403,Ourém,PA,Norte,53.67,53.68,0,0.2007,0.01
596,3301306,Casimiro de Abreu,RJ,Sudeste,58.33,59.09,0,0.201,0.76
597,2205581,Lagoa do Piauí,PI,Nordeste,44.87,11.95,1,0.2011,-32.92
598,3300803,Cachoeiras de Macacu,RJ,Sudeste,49.28,55.43,0,0.2014,6.15
599,4310538,Itaara,RS,Sul,38.5,62.43,0,0.2014,23.93
600,2413904,Taipu,RN,Nordeste,37.29,43.17,0,0.2018,5.88
601,1600402,Mazagão,AP,Norte,44.22,36.5,1,0.2021,-7.72
602,1600808,Vitória do Jari,AP,Norte,35.39,35.85,0,0.2023,0.46
603,2922052,Mulungu do Morro,BA,Nordeste,28.83,29.66,0,0.2025,0.83
604,1721109,Tocantínia,TO,Norte,51.16,48.88,1,0.2025,-2.28
605,3304300,Rio Bonito,RJ,Sudeste,57.46,59.87,0,0.2026,2.41
606,1502707,Conceição do Araguaia,PA,Norte,50.76,45.08,1,0.2027,-5.68
607,2919306,Lençóis,BA,Nordeste,37.66,42.83,0,0.2028,5.17
608,5102603,Campinápolis,MT,Centro-Oeste,44.13,45.19,0,0.2032,1.06
609,1705102,Chapada da Natividade,TO,Norte,52.38,54.09,0,0.2033,1.71
610,4307104,Herval,RS,Sul,57.1,57.32,0,0.2034,0.22
611,2507507,João Pessoa,PB,Nordeste,55.14,52.13,1,0.2038,-3.01
612,2916906,Itiruçu,BA,Nordeste,30.0,39.79,0,0.2038,9.79
613,1506559,Santa Luzia do Pará,PA,Norte,39.77,60.36,0,0.2038,20.59
614,3305752,Tanguá,RJ,Sudeste,54.46,59.49,0,0.204,5.03
615,1600279,Laranjal do Jari,AP,Norte,39.8,45.64,0,0.2042,5.84
616,1505007,Nova Timboteua,PA,Norte,51.68,55.21,0,0.2044,3.53
617,1718865,Santa Fé do Araguaia,TO,Norte,31.33,23.48,1,0.205,-7.85
618,1712504,Marianópolis do Tocantins,TO,Norte,36.72,31.37,1,0.2051,-5.35
619,2401651,Bodó,RN,Nordeste,60.0,67.45,0,0.2058,7.45
620,2409803,Pedro Velho,RN,Nordeste,24.05,23.8,1,0.2062,-0.25
621,1716307,Pau D'Arco,TO,Norte,37.96,11.05,1,0.2064,-26.91
622,3306107,Valença,RJ,Sudeste,55.84,61.95,0,0.2071,6.11
623,3303708,Paraíba do Sul,RJ,Sudeste,51.96,54.89,0,0.2074,2.93
624,2510303,Nova Palmeira,PB,Nordeste,76.75,62.84,1,0.2074,-13.91
625,2807006,São Miguel do Aleixo,SE,Nordeste,46.34,45.06,1,0.2079,-1.28
626,2413359,Serra do Mel,RN,Nordeste,27.68,39.61,0,0.2079,11.93
627,1717008,Pindorama do Tocantins,TO,Norte,33.88,52.73,0,0.2079,18.85
628,3304755,São Francisco de Itabapoana,RJ,Sudeste,47.47,49.36,0,0.2084,1.89
629,4303004,Cachoeira do Sul,RS,Sul,40.5,61.21,0,0.2084,20.71
630,1600709,Tartarugalzinho,AP,Norte,90.52,39.04,1,0.2086,-51.48
631,2919405,Licínio de Almeida,BA,Nordeste,65.48,75.76,0,0.2087,10.28
632,1502608,Colares,PA,Norte,37.22,58.64,0,0.2088,21.42
633,1508126,Ulianópolis,PA,Norte,61.52,64.77,0,0.2088,3.25
634,4305108,Caxias do Sul,RS,Sul,43.6,70.89,0,0.209,27.29
635,2403905,Francisco Dantas,RN,Nordeste,78.95,50.65,1,0.2092,-28.3
636,4314100,Passo Fundo,RS,Sul,36.5,62.1,0,0.2093,25.6
637,2910859,Filadélfia,BA,Nordeste,36.76,25.25,1,0.2095,-11.51
638,2502409,Bonito de Santa Fé,PB,Nordeste,60.93,47.04,1,0.2098,-13.89
639,2500601,Alhandra,PB,Nordeste,30.75,61.09,0,0.2099,30.34
640,3301876,Iguaba Grande,RJ,Sudeste,70.32,65.34,1,0.21,-4.98
641,4305124,Cerrito,RS,Sul,39.8,75.82,0,0.2103,36.02
642,2404408,Grossos,RN,Nordeste,67.44,46.65,1,0.2104,-20.79
643,4302808,Caçapava do Sul,RS,Sul,47.9,58.95,0,0.2115,11.05
644,2912301,Ibicuí,BA,Nordeste,50.0,62.43,0,0.2116,12.43
645,4304689,Capela de Santana,RS,Sul,54.3,69.65,0,0.2116,15.35
646,5006903,Porto Murtinho,MS,Centro-Oeste,67.46,37.55,1,0.2121,-29.91
647,1505304,Oriximiná,PA,Norte,30.61,41.32,0,0.2122,10.71
648,2803906,Malhador,SE,Nordeste,36.75,41.11,0,0.2123,4.36
649,4317103,Sant'Ana do Livramento,RS,Sul,47.9,54.72,0,0.2123,6.82
650,3302254,Itatiaia,RJ,Sudeste,67.6,67.45,1,0.2124,-0.15
651,1100205,Porto Velho,RO,Norte,51.67,67.5,0,0.2125,15.83
652,2928505,Santa Teresinha,BA,Nordeste,27.63,33.84,0,0.2127,6.21
653,2803401,Japoatã,SE,Nordeste,39.3,33.27,1,0.2129,-6.03
654,2924702,Piripá,BA,Nordeste,56.47,66.84,0,0.213,10.37
655,3300258,Arraial do Cabo,RJ,Sudeste,58.05,55.35,1,0.213,-2.7
656,1708205,Formoso do Araguaia,TO,Norte,45.42,66.36,0,0.213,20.94
657,1506104,Primavera,PA,Norte,49.94,54.05,0,0.2132,4.11
658,1600238,Ferreira Gomes,AP,Norte,72.09,74.45,0,0.2133,2.36
659,3303609,Paracambi,RJ,Sudeste,69.98,66.88,1,0.2134,-3.1
660,4322400,Uruguaiana,RS,Sul,45.7,64.39,0,0.2135,18.69
661,1718659,Rio da Conceição,TO,Norte,19.61,24.46,0,0.2135,4.85
662,1713809,Palmeiras do Tocantins,TO,Norte,49.53,25.06,1,0.2136,-24.47
663,2403608,Extremoz,RN,Nordeste,34.18,53.23,0,0.214,19.05
664,2902005,Aracatu,BA,Nordeste,28.92,47.99,0,0.2141,19.07
665,4314803,Portão,RS,Sul,39.8,60.02,0,0.2142,20.22
666,2704708,Marechal Deodoro,AL,Nordeste,46.23,46.8,0,0.2145,0.57
667,4321600,Tramandaí,RS,Sul,40.2,58.64,0,0.2147,18.44
668,2508307,Lagoa Seca,PB,Nordeste,46.71,68.72,0,0.2154,22.01
669,2926905,Rio do Pires,BA,Nordeste,15.62,43.13,0,0.2155,27.51
670,2804458,Nossa Senhora Aparecida,SE,Nordeste,59.01,44.57,1,0.2157,-14.44
671,2507606,Juarez Távora,PB,Nordeste,35.79,36.0,0,0.2157,0.21
672,1505635,Piçarra,PA,Norte,57.18,61.89,0,0.2158,4.71
673,1507458,São Geraldo do Araguaia,PA,Norte,52.06,51.94,1,0.2159,-0.12
